"campaign_id","channel","region","month","fiscal_year","month_number","new_users","active_customers","orders","impressions","clicks","net_revenue","refund_leakage","gross_margin","marketing_spend","contribution_profit","roas","cac","gross_margin_pct","refund_rate_pct","revenue_per_customer"
"YouTube_PROMO_10","YouTube","APAC","2023-09-01",2023,9,"13","45","89","104419","3071","10931.44","222.05","3736.01","4421.73","-1440.44","2.47","340.13","34.18","2.25","242.92"
"YouTube_PROMO_10","YouTube","APAC","2023-10-01",2023,10,"15","57","99","113412","3457","12605.68","1046.28","4600.46","5245.19","-1506.58","2.40","349.68","36.50","4.04","221.15"
"YouTube_PROMO_10","YouTube","APAC","2023-11-01",2023,11,"9","77","178","132346","4298","23400.97","3972.03","7600.81","6508.17","-463.54","3.60","723.13","32.48","5.62","303.91"
"YouTube_PROMO_10","YouTube","APAC","2023-12-01",2023,12,"22","88","196","137377","4540","23089.54","2966.16","7826.90","7070.42","-902.02","3.27","321.38","33.90","4.08","262.38"
"YouTube_PROMO_10","YouTube","APAC","2024-01-01",2024,1,"8","63","113","91762","3043","14308.39","632.21","5110.75","4325.43","-209.52","3.31","540.68","35.72","0.88","227.12"
"YouTube_PROMO_10","YouTube","APAC","2024-02-01",2024,2,"15","60","107","70772","2397","13383.88","2073.54","4841.70","3527.73","409.63","3.79","235.18","36.18","4.67","223.06"
"YouTube_PROMO_10","YouTube","APAC","2024-03-01",2024,3,"11","65","104","85552","3165","11762.16","3621.41","4224.46","4675.90","-1292.77","2.52","425.08","35.92","7.69","180.96"
"YouTube_PROMO_10","YouTube","APAC","2024-04-01",2024,4,"7","56","100","99243","3275","9297.60","2261.79","3509.87","4778.10","-2084.21","1.95","682.59","37.75","6.00","166.03"
"YouTube_PROMO_10","YouTube","APAC","2024-05-01",2024,5,"16","63","109","106426","3767","9041.47","1303.63","3603.01","5363.23","-2640.76","1.69","335.20","39.85","4.59","143.52"
"YouTube_PROMO_10","YouTube","APAC","2024-06-01",2024,6,"11","64","99","98676","3400","15516.95","699.25","4681.34","5390.68","-1595.01","2.88","490.06","30.17","4.04","242.45"
"YouTube_PROMO_10","YouTube","APAC","2024-07-01",2024,7,"16","64","92","105410","3487","11756.51","365.74","3868.99","5063.85","-2008.97","2.32","316.49","32.91","2.17","183.70"
"YouTube_PROMO_10","YouTube","APAC","2024-08-01",2024,8,"16","69","98","116033","3718","14257.82","1037.38","4435.54","5357.48","-1781.44","2.66","334.84","31.11","7.14","206.64"
"YouTube_PROMO_10","YouTube","APAC","2024-09-01",2024,9,"8","65","108","132761","3930","15255.91","546.18","4880.84","5394.55","-1504.42","2.83","674.32","31.99","2.78","234.71"
"YouTube_PROMO_10","YouTube","APAC","2024-10-01",2024,10,"9","59","110","130286","4424","15370.38","2239.12","4910.56","6438.81","-2516.50","2.39","715.42","31.95","1.82","260.51"
"YouTube_PROMO_10","YouTube","APAC","2024-11-01",2024,11,"13","129","241","111854","4720","33998.46","1943.66","11387.22","7465.16","1820.97","4.55","574.24","33.49","5.81","263.55"
"YouTube_PROMO_10","YouTube","APAC","2024-12-01",2024,12,"13","125","232","164175","5905","26356.13","3831.99","8874.35","8040.42","-1136.09","3.28","618.49","33.67","3.88","210.85"
"YouTube_PROMO_10","YouTube","APAC","2025-01-01",2025,1,"8","51","96","104134","3290","13889.08","1272.66","4329.42","4892.56","-1400.33","2.84","611.57","31.17","7.29","272.33"
"YouTube_PROMO_10","YouTube","APAC","2025-02-01",2025,2,"15","60","101","75420","2759","12708.26","1787.50","4151.04","3975.51","-723.63","3.20","265.03","32.66","3.96","211.80"
"YouTube_PROMO_10","YouTube","APAC","2025-03-01",2025,3,"12","61","104","125739","4005","17966.04","2346.33","5087.73","5566.06","-1361.57","3.23","463.84","28.32","11.54","294.53"
"YouTube_PROMO_10","YouTube","APAC","2025-04-01",2025,4,"19","67","123","107845","3756","15067.28","1347.96","5284.14","5360.18","-1130.62","2.81","282.11","35.07","5.69","224.88"
"YouTube_PROMO_10","YouTube","APAC","2025-05-01",2025,5,"23","88","146","129925","4409","21009.62","2085.03","6645.94","5796.37","-431.27","3.62","252.02","31.63","4.79","238.75"
"YouTube_PROMO_10","YouTube","APAC","2025-06-01",2025,6,"18","80","144","130478","4366","21686.12","748.92","6550.01","6132.19","-827.09","3.54","340.68","30.20","6.94","271.08"
"YouTube_PROMO_10","YouTube","APAC","2025-07-01",2025,7,"12","81","162","101614","3481","30609.17","5256.38","8342.55","4835.09","2043.47","6.33","402.92","27.26","9.88","377.89"
"YouTube_PROMO_10","YouTube","APAC","2025-08-01",2025,8,"15","81","144","113759","3808","19801.38","1075.37","6484.02","5711.89","-518.02","3.47","380.79","32.75","3.47","244.46"
"YouTube_PROMO_10","YouTube","APAC","2025-09-01",2025,9,"18","101","187","115525","4317","28917.09","3243.68","9146.87","6253.55","1166.02","4.62","347.42","31.63","4.28","286.31"
"YouTube_PROMO_10","YouTube","APAC","2025-10-01",2025,10,"20","92","167","163153","5327","22897.43","2479.08","7570.98","7117.13","-949.78","3.22","355.86","33.06","5.39","248.89"
"YouTube_PROMO_10","YouTube","APAC","2025-11-01",2025,11,"20","158","390","167786","5669","62681.05","5714.32","19668.26","7812.56","8334.20","8.02","390.63","31.38","5.90","396.72"
"YouTube_PROMO_10","YouTube","APAC","2025-12-01",2025,12,"28","177","499","178212","6224","76160.11","7429.40","24098.14","8218.95","11408.63","9.27","293.53","31.64","4.81","430.28"
"YouTube_PROMO_10","YouTube","EMEA","2023-01-01",2023,1,"8","3","5","94238","3259","635.13","0.00","349.33","4509.84","-4199.90","0.14","563.73","55.00","0.00","211.71"
"YouTube_PROMO_10","YouTube","EMEA","2023-02-01",2023,2,"7","8","13","75575","2911","1237.62","0.00","549.35","3936.42","-3507.35","0.31","562.35","44.39","0.00","154.70"
"YouTube_PROMO_10","YouTube","EMEA","2023-03-01",2023,3,"11","14","24","88070","3477","3887.45","645.54","1202.77","4981.55","-4008.56","0.78","452.87","30.94","4.17","277.68"
"YouTube_PROMO_10","YouTube","EMEA","2023-04-01",2023,4,"8","14","24","113900","3775","3840.82","589.99","1255.77","5208.65","-4185.36","0.74","651.08","32.70","4.17","274.34"
"YouTube_PROMO_10","YouTube","EMEA","2023-05-01",2023,5,"22","26","42","117580","4067","7330.06","2742.47","2198.46","5559.87","-3729.06","1.32","252.72","29.99","14.29","281.93"
"YouTube_PROMO_10","YouTube","EMEA","2023-06-01",2023,6,"11","28","44","106712","3560","5989.96","1042.71","1703.84","4900.89","-3571.75","1.22","445.54","28.44","6.82","213.93"
"YouTube_PROMO_10","YouTube","EMEA","2023-07-01",2023,7,"11","36","61","132744","3792","15809.82","1176.44","4465.90","5214.72","-1330.37","3.03","474.07","28.25","6.56","439.16"
"YouTube_PROMO_10","YouTube","EMEA","2023-08-01",2023,8,"9","40","56","99504","4005","7568.03","854.74","2566.75","5841.70","-3747.56","1.30","649.08","33.92","8.93","189.20"
"YouTube_PROMO_10","YouTube","EMEA","2023-09-01",2023,9,"7","30","49","141181","4434","7388.20","665.39","2520.96","6111.15","-4003.80","1.21","873.02","34.12","6.12","246.27"
"YouTube_PROMO_10","YouTube","EMEA","2023-10-01",2023,10,"16","38","61","129811","4688","13431.46","385.30","4127.96","6943.05","-3442.61","1.93","433.94","30.73","1.64","353.46"
"YouTube_PROMO_10","YouTube","EMEA","2023-11-01",2023,11,"21","69","141","174013","5805","27996.77","4589.49","8599.48","8378.03","-1093.79","3.34","398.95","30.72","8.51","405.75"
"YouTube_PROMO_10","YouTube","EMEA","2023-12-01",2023,12,"15","73","131","199809","6355","26755.73","2165.39","8068.87","9192.10","-2353.27","2.91","612.81","30.16","6.87","366.52"
"YouTube_PROMO_10","YouTube","EMEA","2024-01-01",2024,1,"7","50","81","112046","3721","10203.27","1702.64","3564.92","5316.70","-2407.63","1.92","759.53","34.94","8.64","204.07"
"YouTube_PROMO_10","YouTube","EMEA","2024-02-01",2024,2,"7","49","66","100494","3518","12397.17","579.63","4156.19","4967.16","-1442.30","2.50","709.59","33.53","4.55","253.00"
"YouTube_PROMO_10","YouTube","EMEA","2024-03-01",2024,3,"17","48","65","130487","4557","13950.89","1144.05","4272.80","6218.74","-2542.45","2.24","365.81","30.63","6.15","290.64"
"YouTube_PROMO_10","YouTube","EMEA","2024-04-01",2024,4,"17","67","96","151423","4608","20847.25","1826.54","6068.78","6344.12","-1174.43","3.29","373.18","29.11","8.33","311.15"
"YouTube_PROMO_10","YouTube","EMEA","2024-05-01",2024,5,"18","61","102","134024","4373","19152.16","408.20","6371.82","6311.61","-889.66","3.03","350.65","33.27","3.92","313.97"
"YouTube_PROMO_10","YouTube","EMEA","2024-06-01",2024,6,"14","61","87","133958","5114","15500.13","15.16","4800.47","7072.73","-3130.31","2.19","505.20","30.97","1.15","254.10"
"YouTube_PROMO_10","YouTube","EMEA","2024-07-01",2024,7,"11","53","78","120302","4573","15646.53","1652.95","4862.69","6195.72","-2043.75","2.53","563.25","31.08","10.26","295.22"
"YouTube_PROMO_10","YouTube","EMEA","2024-08-01",2024,8,"17","72","110","131560","4205","22112.91","3305.39","6419.63","6633.74","-1262.67","3.33","390.22","29.03","8.18","307.12"
"YouTube_PROMO_10","YouTube","EMEA","2024-09-01",2024,9,"16","54","88","131690","4812","16922.15","2768.33","5891.69","6954.44","-1866.08","2.43","434.65","34.82","9.09","313.37"
"YouTube_PROMO_10","YouTube","EMEA","2024-10-01",2024,10,"16","63","83","164129","5766","12742.74","304.17","4209.80","8357.79","-4882.60","1.52","522.36","33.04","2.41","202.27"
"YouTube_PROMO_10","YouTube","EMEA","2024-11-01",2024,11,"19","108","176","185693","6917","37044.04","5578.42","10765.12","9523.66","-377.79","3.89","501.25","29.06","7.95","343.00"
"YouTube_PROMO_10","YouTube","EMEA","2024-12-01",2024,12,"26","114","202","229674","8003","33397.22","2858.19","11341.43","10996.53","-1417.49","3.04","422.94","33.96","7.92","292.96"
"YouTube_PROMO_10","YouTube","EMEA","2025-01-01",2025,1,"16","85","112","149737","4513","19330.10","566.78","5910.31","6767.23","-1896.53","2.86","422.95","30.58","4.46","227.41"
"YouTube_PROMO_10","YouTube","EMEA","2025-02-01",2025,2,"12","66","100","117107","3399","17948.80","2925.26","6015.46","4783.99","313.86","3.75","398.67","33.51","8.00","271.95"
"YouTube_PROMO_10","YouTube","EMEA","2025-03-01",2025,3,"18","76","102","134874","4492","18745.93","3370.44","5931.67","6582.22","-1573.02","2.85","365.68","31.64","9.80","246.66"
"YouTube_PROMO_10","YouTube","EMEA","2025-04-01",2025,4,"19","87","124","130316","5077","21666.86","1094.48","7232.73","7162.40","-1023.91","3.03","376.97","33.38","4.84","249.04"
"YouTube_PROMO_10","YouTube","EMEA","2025-05-01",2025,5,"23","82","132","162266","5805","19416.77","2651.23","6794.34","8312.40","-2695.52","2.34","361.41","34.99","4.55","236.79"
"YouTube_PROMO_10","YouTube","EMEA","2025-06-01",2025,6,"16","77","117","165074","5562","17357.46","1474.98","6200.74","7981.05","-2770.85","2.17","498.82","35.72","5.13","225.42"
"YouTube_PROMO_10","YouTube","EMEA","2025-07-01",2025,7,"15","87","148","133631","4854","29668.11","2347.87","8924.38","6998.77","527.42","4.24","466.58","30.08","5.41","341.01"
"YouTube_PROMO_10","YouTube","EMEA","2025-08-01",2025,8,"13","72","116","167296","5694","18371.31","4856.69","6300.38","7936.66","-2648.83","2.31","610.51","34.29","11.21","255.16"
"YouTube_PROMO_10","YouTube","EMEA","2025-09-01",2025,9,"18","89","130","175468","5788","29006.06","1722.19","8243.95","8406.49","-1414.76","3.45","467.03","28.42","5.38","325.91"
"YouTube_PROMO_10","YouTube","EMEA","2025-10-01",2025,10,"18","83","148","173888","5851","23395.16","4946.17","7632.97","9132.30","-2801.55","2.56","507.35","32.63","11.49","281.87"
"YouTube_PROMO_10","YouTube","EMEA","2025-11-01",2025,11,"35","164","331","196120","7059","51508.87","10118.14","17441.51","10260.44","4224.14","5.02","293.16","33.86","7.25","314.08"
"YouTube_PROMO_10","YouTube","EMEA","2025-12-01",2025,12,"24","169","402","186183","7008","74085.06","15819.09","23115.26","10488.57","9008.85","7.06","437.02","31.20","9.20","438.37"
"YouTube_PROMO_10","YouTube","LATAM","2023-01-01",2023,1,"2","0","0","47865","1832","0.00","0.00","0.00","2441.36","-2441.36","0.00","1220.68",NULL,NULL,NULL
"YouTube_PROMO_10","YouTube","LATAM","2023-02-01",2023,2,"3","2","3","48779","1436","264.31","201.81","97.97","2032.94","-1956.74","0.13","677.65","37.07","33.33","132.16"
"YouTube_PROMO_10","YouTube","LATAM","2023-03-01",2023,3,"1","4","19","50608","1862","1190.62","153.37","524.90","2652.10","-2291.88","0.45","2652.10","44.09","5.26","297.66"
"YouTube_PROMO_10","YouTube","LATAM","2023-04-01",2023,4,"5","7","19","56523","1840","1100.55","165.83","476.36","2635.82","-2298.20","0.42","527.16","43.28","15.79","157.22"
"YouTube_PROMO_10","YouTube","LATAM","2023-05-01",2023,5,"8","11","20","64620","2093","2314.06","51.96","818.75","3093.83","-2444.07","0.75","386.73","35.38","10.00","210.37"
"YouTube_PROMO_10","YouTube","LATAM","2023-06-01",2023,6,"4","18","40","55546","1856","4262.88","483.93","1626.16","2681.80","-1403.34","1.59","670.45","38.15","5.00","236.83"
"YouTube_PROMO_10","YouTube","LATAM","2023-07-01",2023,7,"4","13","30","56669","1908","3868.70","267.79","1229.54","2779.01","-1832.72","1.39","694.75","31.78","6.67","297.59"
"YouTube_PROMO_10","YouTube","LATAM","2023-08-01",2023,8,"3","19","39","56242","1952","3677.09","512.18","1191.33","2861.39","-2001.12","1.29","953.80","32.40","5.13","193.53"
"YouTube_PROMO_10","YouTube","LATAM","2023-09-01",2023,9,"7","16","29","62927","2095","3860.64","566.73","1109.77","2912.79","-2036.56","1.33","416.11","28.75","10.34","241.29"
"YouTube_PROMO_10","YouTube","LATAM","2023-10-01",2023,10,"2","14","23","70069","2542","3616.90","70.56","1066.19","3501.59","-2648.04","1.03","1750.80","29.48","4.35","258.35"
"YouTube_PROMO_10","YouTube","LATAM","2023-11-01",2023,11,"7","29","76","92906","2938","9598.95","2043.10","2681.90","4211.80","-2143.23","2.28","601.69","27.94","11.84","331.00"
"YouTube_PROMO_10","YouTube","LATAM","2023-12-01",2023,12,"8","34","64","94344","3035","13951.05","749.87","3886.75","4391.11","-1131.60","3.18","548.89","27.86","9.38","410.33"
"YouTube_PROMO_10","YouTube","LATAM","2024-01-01",2024,1,"5","25","43","65560","1925","3518.27","462.11","1270.93","2637.78","-1678.37","1.33","527.56","36.12","16.28","140.73"
"YouTube_PROMO_10","YouTube","LATAM","2024-02-01",2024,2,"4","29","50","49761","1646","4583.26","1187.31","1678.87","2231.59","-970.78","2.05","557.90","36.63","6.00","158.04"
"YouTube_PROMO_10","YouTube","LATAM","2024-03-01",2024,3,"5","25","42","64988","2214","3921.49","1198.20","1486.87","3079.33","-1915.65","1.27","615.87","37.92","11.90","156.86"
"YouTube_PROMO_10","YouTube","LATAM","2024-04-01",2024,4,"6","27","45","68128","2057","3850.29","519.08","1528.50","3133.65","-1942.20","1.23","522.28","39.70","6.67","142.60"
"YouTube_PROMO_10","YouTube","LATAM","2024-05-01",2024,5,"6","29","52","61017","2139","8450.61","585.86","2674.55","2874.68","-682.87","2.94","479.11","31.65","5.77","291.40"
"YouTube_PROMO_10","YouTube","LATAM","2024-06-01",2024,6,"7","35","68","64118","2130","10424.42","453.14","3069.96","3110.80","-628.48","3.35","444.40","29.45","7.35","297.84"
"YouTube_PROMO_10","YouTube","LATAM","2024-07-01",2024,7,"4","31","53","74549","2107","5642.11","1163.40","1981.28","3041.35","-1484.44","1.86","760.34","35.12","3.77","182.00"
"YouTube_PROMO_10","YouTube","LATAM","2024-08-01",2024,8,"5","28","47","58249","2022","7597.09","184.35","1867.49","3076.95","-1614.20","2.47","615.39","24.58","2.13","271.32"
"YouTube_PROMO_10","YouTube","LATAM","2024-09-01",2024,9,"6","30","51","77107","2360","6918.25","561.73","2264.74","3652.24","-1825.48","1.89","608.71","32.74","3.92","230.61"
"YouTube_PROMO_10","YouTube","LATAM","2024-10-01",2024,10,"8","30","48","86027","3140","5015.03","1584.32","1646.23","4095.76","-2830.53","1.22","511.97","32.83","8.33","167.17"
"YouTube_PROMO_10","YouTube","LATAM","2024-11-01",2024,11,"4","50","97","95135","3282","11206.69","1103.71","3508.40","4691.98","-1976.15","2.39","1173.00","31.31","6.19","224.13"
"YouTube_PROMO_10","YouTube","LATAM","2024-12-01",2024,12,"6","52","92","125831","4163","8472.66","1676.41","2740.47","5855.00","-3886.24","1.45","975.83","32.34","5.43","162.94"
"YouTube_PROMO_10","YouTube","LATAM","2025-01-01",2025,1,"7","31","53","61252","2051","6966.88","1098.52","2347.11","3230.25","-1344.17","2.16","461.46","33.69","7.55","224.74"
"YouTube_PROMO_10","YouTube","LATAM","2025-02-01",2025,2,"3","27","38","63564","2024","4368.66","1187.77","1379.30","2697.30","-1629.97","1.62","899.10","31.57","7.89","161.80"
"YouTube_PROMO_10","YouTube","LATAM","2025-03-01",2025,3,"6","31","51","69757","2589","5003.19","281.37","1817.89","3364.07","-1971.97","1.49","560.68","36.33","5.88","161.39"
"YouTube_PROMO_10","YouTube","LATAM","2025-04-01",2025,4,"6","24","44","78993","2564","4000.69","2201.26","1377.18","3887.99","-2874.85","1.03","648.00","34.42","6.82","166.70"
"YouTube_PROMO_10","YouTube","LATAM","2025-05-01",2025,5,"6","30","55","77063","2589","5416.17","142.32","1802.26","3844.65","-2525.84","1.41","640.78","33.28","3.64","180.54"
"YouTube_PROMO_10","YouTube","LATAM","2025-06-01",2025,6,"11","38","61","83756","2647","7448.19","95.64","2467.78","3545.97","-1630.09","2.10","322.36","33.13","3.28","196.01"
"YouTube_PROMO_10","YouTube","LATAM","2025-07-01",2025,7,"4","25","57","73109","2575","6094.71","963.93","2303.59","3446.70","-1614.13","1.77","861.68","37.80","8.77","243.79"
"YouTube_PROMO_10","YouTube","LATAM","2025-08-01",2025,8,"10","34","64","95488","3051","4988.25","1177.29","2028.47","4125.12","-2581.29","1.21","412.51","40.66","7.81","146.71"
"YouTube_PROMO_10","YouTube","LATAM","2025-09-01",2025,9,"5","40","75","84949","2796","6730.42","182.05","2384.55","4235.55","-2481.46","1.59","847.11","35.43","4.00","168.26"
"YouTube_PROMO_10","YouTube","LATAM","2025-10-01",2025,10,"13","39","105","83600","3118","12195.75","858.92","4193.27","4633.08","-1363.06","2.63","356.39","34.38","2.86","312.71"
"YouTube_PROMO_10","YouTube","LATAM","2025-11-01",2025,11,"11","82","212","109381","3949","22776.09","3999.82","7153.57","5671.11","-204.61","4.02","515.56","31.41","7.55","277.76"
"YouTube_PROMO_10","YouTube","LATAM","2025-12-01",2025,12,"9","87","299","122696","4347","33168.98","4619.88","11162.58","6325.90","2310.16","5.24","702.88","33.65","5.02","381.25"
"YouTube_PROMO_10","YouTube","North America","2023-01-01",2023,1,"12","2","4","99497","3577","621.40","543.39","315.44","5106.81","-4814.63","0.12","425.57","50.76","25.00","310.70"
"YouTube_PROMO_10","YouTube","North America","2023-02-01",2023,2,"10","11","23","94342","3758","3404.78","365.15","1298.42","5020.69","-3941.69","0.68","502.07","38.14","13.04","309.53"
"YouTube_PROMO_10","YouTube","North America","2023-03-01",2023,3,"8","14","26","122140","4492","3750.46","1302.26","1452.16","6626.34","-5417.12","0.57","828.29","38.72","7.69","267.89"
"YouTube_PROMO_10","YouTube","North America","2023-04-01",2023,4,"7","20","34","161589","4627","3412.43","2206.52","1459.78","5999.72","-4799.41","0.57","857.10","42.78","11.76","170.62"
"YouTube_PROMO_10","YouTube","North America","2023-05-01",2023,5,"17","24","34","156097","5411","6724.56","650.45","2426.26","7618.65","-5515.08","0.88","448.16","36.08","8.82","280.19"
"YouTube_PROMO_10","YouTube","North America","2023-06-01",2023,6,"17","29","40","116621","4109","8920.06","347.67","2737.88","5824.31","-3450.71","1.53","342.61","30.69","5.00","307.59"
"YouTube_PROMO_10","YouTube","North America","2023-07-01",2023,7,"12","33","52","153876","4868","9740.51","2537.41","3294.67","6236.87","-3453.16","1.56","519.74","33.82","7.69","295.17"
"YouTube_PROMO_10","YouTube","North America","2023-08-01",2023,8,"14","37","60","179679","5391","12899.15","2850.41","4011.12","7172.12","-3751.75","1.80","512.29","31.10","8.33","348.63"
"YouTube_PROMO_10","YouTube","North America","2023-09-01",2023,9,"9","33","51","139894","4921","9143.24","1737.31","3184.80","6425.11","-3689.06","1.42","713.90","34.83","11.76","277.07"
"YouTube_PROMO_10","YouTube","North America","2023-10-01",2023,10,"19","40","57","172201","6107","10542.60","2453.53","3494.80","8512.82","-5499.43","1.24","448.04","33.15","15.79","263.57"
"YouTube_PROMO_10","YouTube","North America","2023-11-01",2023,11,"27","68","133","175144","6424","30781.84","5706.46","10227.67","9647.97","-727.07","3.19","357.33","33.23","7.52","452.67"
"YouTube_PROMO_10","YouTube","North America","2023-12-01",2023,12,"19","76","125","216785","7477","24787.93","3720.38","8335.56","10757.44","-3558.26","2.30","566.18","33.63","10.40","326.16"
"YouTube_PROMO_10","YouTube","North America","2024-01-01",2024,1,"13","68","97","154215","4798","16095.77","3295.19","5513.30","6438.42","-1802.02","2.50","495.26","34.25","9.28","236.70"
"YouTube_PROMO_10","YouTube","North America","2024-02-01",2024,2,"9","46","77","100375","3971","17253.86","3357.69","5836.51","5174.95","-79.86","3.33","574.99","33.83","7.79","375.08"
"YouTube_PROMO_10","YouTube","North America","2024-03-01",2024,3,"15","59","84","151905","4817","14280.31","3040.33","4690.58","7272.96","-3324.37","1.96","484.86","32.85","10.71","242.04"
"YouTube_PROMO_10","YouTube","North America","2024-04-01",2024,4,"18","44","55","147255","4913","7249.72","4749.87","2696.07","6974.02","-4752.84","1.04","387.45","37.19","9.09","164.77"
"YouTube_PROMO_10","YouTube","North America","2024-05-01",2024,5,"18","60","81","161671","5289","13419.88","2956.99","5068.64","7925.50","-3552.16","1.69","440.31","37.77","8.64","223.66"
"YouTube_PROMO_10","YouTube","North America","2024-06-01",2024,6,"16","55","82","167619","5492","17133.17","1315.90","5723.44","8029.38","-3079.04","2.13","501.84","33.41","4.88","311.51"
"YouTube_PROMO_10","YouTube","North America","2024-07-01",2024,7,"12","53","70","181164","5724","11498.30","1613.50","4002.88","7618.39","-4225.20","1.51","634.87","34.81","8.57","216.95"
"YouTube_PROMO_10","YouTube","North America","2024-08-01",2024,8,"12","53","71","166821","6036","13052.49","475.61","4376.75","8031.50","-4311.79","1.63","669.29","33.53","7.04","246.27"
"YouTube_PROMO_10","YouTube","North America","2024-09-01",2024,9,"13","47","57","167112","5512","15225.63","559.11","4639.62","8234.27","-4195.99","1.85","633.41","30.47","5.26","323.95"
"YouTube_PROMO_10","YouTube","North America","2024-10-01",2024,10,"17","52","76","263086","7729","17327.22","3864.10","5573.09","10155.09","-5318.32","1.71","597.36","32.16","10.53","333.22"
"YouTube_PROMO_10","YouTube","North America","2024-11-01",2024,11,"22","105","181","302631","9048","37992.80","4815.70","12594.76","12146.41","-1256.25","3.13","552.11","33.15","7.18","361.84"
"YouTube_PROMO_10","YouTube","North America","2024-12-01",2024,12,"22","103","143","306111","9298","29170.02","1522.62","9570.17","13394.46","-5191.47","2.18","608.84","32.81","6.99","283.20"
"YouTube_PROMO_10","YouTube","North America","2025-01-01",2025,1,"10","63","96","186217","5509","18295.11","1749.17","6336.66","7624.04","-2134.93","2.40","762.40","34.64","7.29","290.40"
"YouTube_PROMO_10","YouTube","North America","2025-02-01",2025,2,"5","58","69","134634","4939","16860.34","1662.04","5590.34","6746.64","-1880.88","2.50","1349.33","33.16","4.35","290.70"
"YouTube_PROMO_10","YouTube","North America","2025-03-01",2025,3,"17","54","73","143245","5766","14370.27","2151.74","4911.08","7779.25","-3517.79","1.85","457.60","34.18","10.96","266.12"
"YouTube_PROMO_10","YouTube","North America","2025-04-01",2025,4,"21","60","77","143824","5455","9408.43","2689.46","3743.43","8160.57","-5068.25","1.15","388.60","39.79","6.49","156.81"
"YouTube_PROMO_10","YouTube","North America","2025-05-01",2025,5,"19","66","94","198897","7594","21511.42","1859.83","6806.84","9936.30","-4067.12","2.16","522.96","31.64","6.38","325.93"
"YouTube_PROMO_10","YouTube","North America","2025-06-01",2025,6,"16","61","87","182665","6415","14132.62","8524.95","4999.21","9322.14","-5047.25","1.52","582.63","35.37","13.79","231.68"
"YouTube_PROMO_10","YouTube","North America","2025-07-01",2025,7,"21","82","129","190111","6046","18797.97","4485.84","7048.37","8890.83","-3009.97","2.11","423.37","37.50","7.75","229.24"
"YouTube_PROMO_10","YouTube","North America","2025-08-01",2025,8,"20","68","107","158859","5573","19091.53","4317.55","6017.18","8171.22","-3102.84","2.34","408.56","31.52","10.28","280.76"
"YouTube_PROMO_10","YouTube","North America","2025-09-01",2025,9,"16","71","124","221023","7158","24595.22","4917.27","7962.47","9287.05","-2461.47","2.65","580.44","32.37","10.48","346.41"
"YouTube_PROMO_10","YouTube","North America","2025-10-01",2025,10,"19","93","171","238628","8051","33364.64","9789.24","10897.23","11830.20","-2454.41","2.82","622.64","32.66","13.45","358.76"
"YouTube_PROMO_10","YouTube","North America","2025-11-01",2025,11,"29","150","329","256671","9240","65863.39","7596.48","21886.33","12306.70","6509.67","5.35","424.37","33.23","7.29","439.09"
"YouTube_PROMO_10","YouTube","North America","2025-12-01",2025,12,"28","165","403","355286","10616","69963.07","15292.04","24648.25","13982.34","7069.74","5.00","499.37","35.23","9.68","424.02"
"YouTube_PROMO_2","YouTube","APAC","2023-01-01",2023,1,"8","5","14","44650","1600","1383.35","0.00","527.26","2326.29","-1942.75","0.59","290.79","38.11","0.00","276.67"
"YouTube_PROMO_2","YouTube","APAC","2023-02-01",2023,2,"12","14","33","36497","1297","4050.08","1211.49","1276.97","1695.99","-687.51","2.39","141.33","31.53","6.06","289.29"
"YouTube_PROMO_2","YouTube","APAC","2023-03-01",2023,3,"18","27","63","57438","1793","5298.40","88.24","2155.26","2630.35","-1010.30","2.01","146.13","40.68","1.59","196.24"
"YouTube_PROMO_2","YouTube","APAC","2023-04-01",2023,4,"7","29","72","42790","1676","5729.25","411.75","2414.16","2261.69","-466.63","2.53","323.10","42.14","2.78","197.56"
"YouTube_PROMO_2","YouTube","APAC","2023-05-01",2023,5,"8","35","85","51732","1971","6448.70","1629.67","2554.68","2703.38","-817.34","2.39","337.92","39.62","7.06","184.25"
"YouTube_PROMO_2","YouTube","APAC","2023-06-01",2023,6,"15","38","77","55560","1842","6827.21","919.42","2310.47","2600.58","-869.80","2.63","173.37","33.84","9.09","179.66"
"YouTube_PROMO_2","YouTube","APAC","2023-07-01",2023,7,"11","44","82","39156","1494","8588.63","1788.23","2797.54","2441.97","-320.00","3.52","222.00","32.57","7.32","195.20"
"YouTube_PROMO_2","YouTube","APAC","2023-08-01",2023,8,"8","48","82","51903","1791","11095.25","1994.71","3338.09","2574.98","49.83","4.31","321.87","30.09","7.32","231.15"
"YouTube_PROMO_2","YouTube","APAC","2023-09-01",2023,9,"15","48","82","68930","2111","9728.94","838.14","2971.51","3021.69","-714.33","3.22","201.45","30.54","4.88","202.69"
"YouTube_PROMO_2","YouTube","APAC","2023-10-01",2023,10,"16","53","83","73026","2537","12277.47","434.09","3604.96","3457.13","-579.36","3.55","216.07","29.36","3.61","231.65"
"YouTube_PROMO_2","YouTube","APAC","2023-11-01",2023,11,"28","89","169","78771","2623","19901.94","670.47","6493.65","3599.44","1416.59","5.53","128.55","32.63","2.37","223.62"
"YouTube_PROMO_2","YouTube","APAC","2023-12-01",2023,12,"24","99","201","98855","2936","23109.80","4814.00","7764.31","4028.72","1996.60","5.74","167.86","33.60","5.47","233.43"
